id,epoch,dir,entry,exit,pnl,hold,reason,chop,topSameDir,blenderProb,volRegime,slMult,tpMult,ns
25,1787677560,SHORT,99.2785,99.24091,0.0379,1,TP,48.46,2,0.474,low,1.5,0.44000000000000006,-0.388
26,1787678460,SHORT,99.3715,99.5485,-0.1781,2,SL,54.09,2,0.364,mid,2,0.4,-0.17
27,1787682060,LONG,99.1702,99.21007,0.0402,1,TP,44.3,3,0.471,low,1.5,0.44000000000000006,0.101
28,1787687160,LONG,99.3005,99.33879,0.0386,2,TP,52.29,3,0.525,mid,2,0.4,0.288
29,1787691360,LONG,99.7409,99.77649,0.0357,1,TP,54.18,3,0.447,mid,2,0.4,0.185
30,1787692860,LONG,100.4904,100.5275,0.0369,2,TP,57.48,4,0.558,low,1.5,0.44000000000000006,0.17
31,1787695860,LONG,99.4112,99.45025,0.0393,2,TP,60.75,2,0.361,low,1.5,0.44000000000000006,0.321
32,1787696760,SHORT,99.5235,99.4855,0.0382,1,TP,59.44,4,0.611,mid,2,0.4,-0.327
33,1787698560,LONG,99.1993,99.23629,0.0373,3,TP,50.99,8,0.763,mid,2,0.4,0.239
34,1787698860,LONG,99.1851,99.06238,-0.1237,2,SL,48.24,8,0.771,low,1.5,0.44000000000000006,0.265
35,1787699160,LONG,99.0254,99.06153,0.0365,2,TP,43.35,9,0.755,low,1.5,0.44000000000000006,0.176
36,1787703960,SHORT,98.5061,98.5061,0,0,HORIZON,33.67,4,0.472,high,2.3,0.36000000000000004,-0.269
37,1787707260,SHORT,98.131,98.37454,-0.2482,2,SL,44.59,2,0.546,high,2.3,0.36000000000000004,-0.306
38,1787718660,SHORT,97.8185,97.78511,0.0341,1,TP,62.28,4,0.495,mid,2,0.4,-0.14
39,1787728560,LONG,97.3483,97.38053,0.0331,2,TP,51.85,5,0.604,high,2.3,0.36000000000000004,0.152
40,1787747760,LONG,97.5713,97.60653,0.0361,1,TP,61.56,9,0.842,low,1.5,0.44000000000000006,0.138
41,1787750160,SHORT,98.2899,98.25289,0.0377,1,TP,52.68,5,0.716,mid,2,0.4,-0.15
42,1787759160,LONG,98.9194,98.9194,0,0,HORIZON,45.65,2,0.398,extreme,2.7,0.27999999999999997,0.276
43,1787760960,LONG,98.862,98.89913,0.0376,1,TP,53.32,2,0.492,high,2.3,0.36000000000000004,0.271
44,1787763360,SHORT,98.9105,98.87533,0.0356,2,TP,48.16,2,0.471,low,1.5,0.44000000000000006,-0.249
45,1787766660,SHORT,98.5182,98.64906,-0.1328,3,SL,51.62,9,0.755,low,1.5,0.44000000000000006,-0.125
46,1787772360,LONG,97.1761,97.21297,0.0379,1,TP,59.19,8,0.711,high,2.3,0.36000000000000004,0.108
47,1787774460,LONG,98.1301,98.16851,0.0391,1,TP,44.07,2,0.595,low,1.5,0.44000000000000006,0.654
48,1787776560,SHORT,97.6099,97.6099,0,0,HORIZON,60.12,2,0.396,high,2.3,0.36000000000000004,-0.467
49,1787784660,SHORT,96.1386,96.10026,0.0399,3,TP,69.21,2,0.475,mid,2,0.4,-0.42
50,1787791560,LONG,97.0099,96.8244,-0.1912,2,SL,56.1,3,0.471,mid,2,0.4,0.193
51,1787794260,LONG,96.8895,96.9259,0.0376,1,TP,66.1,2,0.444,low,1.5,0.44000000000000006,0.526
52,1787800860,SHORT,96.4228,96.38768,0.0364,1,TP,57.31,2,0.39,mid,2,0.4,-0.222
53,1787802360,LONG,95.8509,95.88743,0.0381,1,TP,59.34,6,0.714,mid,2,0.4,0.152
54,1787802660,LONG,95.8795,95.91384,0.0358,1,TP,63.64,3,0.414,high,2.3,0.36000000000000004,0.241
55,1787802960,SHORT,95.8558,95.8268,0.0303,1,TP,61.11,2,0.392,extreme,2.7,0.27999999999999997,-0.44
56,1787807760,SHORT,95.7392,95.70037,0.0406,1,TP,60.57,2,0.381,mid,2,0.4,-0.335
57,1787809860,LONG,95.5771,95.61634,0.0411,1,TP,42.84,4,0.516,mid,2,0.4,0.125
58,1787814060,LONG,95.8263,95.86358,0.0389,1,TP,58.31,2,0.356,mid,2,0.4,0.16
59,1787815860,SHORT,95.4231,95.55495,-0.1382,4,SL,60.08,2,0.37,low,1.5,0.44000000000000006,-0.345
60,1787821860,LONG,95.973,96.00767,0.0361,2,TP,35,2,0.471,mid,2,0.4,0.236
61,1787822160,LONG,96.0205,96.0205,0,0,HORIZON,52.9,2,0.436,mid,2,0.4,0.17
62,1787824260,LONG,95.7799,95.81326,0.0348,1,TP,61.41,10,0.735,mid,2,0.4,0.185
63,1787824860,LONG,95.701,95.73525,0.0358,2,TP,49.81,3,0.404,high,2.3,0.36000000000000004,0.129
64,1787835960,SHORT,94.5627,94.52645,0.0383,2,TP,39.2,4,0.514,mid,2,0.4,-0.101
65,1787841660,LONG,94.8228,94.85656,0.0356,1,TP,58.57,3,0.523,high,2.3,0.36000000000000004,0.284
66,1787843760,LONG,95.2587,95.28724,0.03,1,TP,57.7,4,0.505,extreme,2.7,0.27999999999999997,0.208
67,1787845860,LONG,95.7436,95.78084,0.0389,1,TP,47.72,2,0.399,high,2.3,0.36000000000000004,0.462
68,1787848560,LONG,96.2238,96.25806,0.0356,1,TP,60.5,4,0.519,low,1.5,0.44000000000000006,0.144
69,1787859060,LONG,95.3875,95.42453,0.0388,1,TP,50.21,3,0.517,mid,2,0.4,0.115
70,1787860560,LONG,94.9003,94.93861,0.0404,2,TP,36.79,3,0.42,low,1.5,0.44000000000000006,0.152
