id,epoch,dir,entry,exit,pnl,hold,reason,chop,topSameDir,blenderProb,volRegime,slMult,tpMult,ns
55,1787697360,SHORT,4750.925,4750.62718,0.0063,1,TP,53.42,1,0.363,extreme,2.7,0.27999999999999997,-0.354
56,1787700960,LONG,4761.153,4761.51629,0.0076,4,TP,63.76,2,0.33,mid,2,0.4,0.217
57,1787701860,LONG,4761.804,4762.15888,0.0075,1,TP,43.98,2,0.328,mid,2,0.4,0.304
58,1787705760,LONG,4760.934,4761.28017,0.0073,1,TP,37.14,5,0.59,low,1.5,0.44000000000000006,0.127
59,1787709060,SHORT,4764.815,4764.45335,0.0076,1,TP,54.91,4,0.479,high,2.3,0.36000000000000004,-0.16
60,1787711760,LONG,4765.578,4765.578,0,0,HORIZON,39.61,3,0.464,mid,2,0.4,0.27
61,1787717460,LONG,4758.859,4759.20413,0.0073,1,TP,42.3,3,0.445,mid,2,0.4,0.183
62,1787718960,LONG,4761.1,4761.38845,0.0061,1,TP,56.65,2,0.376,extreme,2.7,0.27999999999999997,0.293
63,1787720460,LONG,4761.388,4761.71698,0.0069,1,TP,43.44,9,0.739,high,2.3,0.36000000000000004,0.137
64,1787722260,LONG,4765.633,4765.91881,0.006,1,TP,49.76,3,0.463,extreme,2.7,0.27999999999999997,0.224
65,1787723760,LONG,4770.57,4770.91448,0.0072,1,TP,65.41,2,0.322,high,2.3,0.36000000000000004,0.348
66,1787726160,LONG,4772.658,4773.00352,0.0072,2,TP,52.28,2,0.354,mid,2,0.4,0.184
67,1787729460,SHORT,4777.102,4776.76515,0.0071,1,TP,55.26,1,0.332,extreme,2.7,0.27999999999999997,-0.282
68,1787733360,SHORT,4767.435,4767.10289,0.007,1,TP,53.84,2,0.356,mid,2,0.4,-0.247
69,1787734560,SHORT,4765.094,4764.73672,0.0075,1,TP,46.74,2,0.436,low,1.5,0.44000000000000006,-0.132
70,1787738160,LONG,4767.578,4765.8291,-0.0367,2,SL,48.71,2,0.4,mid,2,0.4,0.461
71,1787739960,LONG,4768.113,4768.45548,0.0072,1,TP,44.16,4,0.541,high,2.3,0.36000000000000004,0.24
72,1787741760,LONG,4767.818,4768.16453,0.0073,1,TP,66.19,1,0.309,high,2.3,0.36000000000000004,0.443
73,1787742360,LONG,4767.692,4767.99313,0.0063,1,TP,49.26,1,0.306,extreme,2.7,0.27999999999999997,0.523
74,1787745060,LONG,4766.45,4766.73349,0.0059,1,TP,45.3,1,0.45,extreme,2.7,0.27999999999999997,0.681
75,1787747160,SHORT,4764.405,4765.60836,-0.0253,2,SL,65.29,2,0.323,low,1.5,0.44000000000000006,-0.208
76,1787748660,SHORT,4767.392,4767.03426,0.0075,1,TP,54.58,1,0.375,mid,2,0.4,-0.27
77,1787748960,LONG,4768.062,4768.43072,0.0077,1,TP,55.05,3,0.456,mid,2,0.4,0.217
78,1787752260,LONG,4772.14,4772.4966,0.0075,1,TP,53.3,1,0.379,low,1.5,0.44000000000000006,0.623
79,1787752560,LONG,4770.392,4770.7216,0.0069,1,TP,49.64,10,0.869,low,1.5,0.44000000000000006,0.122
80,1787752860,LONG,4771.328,4771.67802,0.0073,1,TP,40.38,1,0.314,low,1.5,0.44000000000000006,0.617
81,1787753760,LONG,4769.569,4769.91931,0.0073,1,TP,51.04,3,0.5,mid,2,0.4,0.181
82,1787756760,LONG,4766.793,4765.53804,-0.0263,3,SL,53.12,3,0.464,low,1.5,0.44000000000000006,0.25
83,1787757060,LONG,4764.935,4765.29014,0.0075,1,TP,51.65,10,0.756,mid,2,0.4,0.132
84,1787758260,SHORT,4764.474,4764.11326,0.0076,4,TP,47.08,1,0.483,low,1.5,0.44000000000000006,-0.545
85,1787767560,LONG,4755.172,4755.49152,0.0067,1,TP,59.71,3,0.471,low,1.5,0.44000000000000006,0.183
86,1787769960,SHORT,4749.203,4748.91051,0.0062,2,TP,44.38,1,0.344,extreme,2.7,0.27999999999999997,-0.331
87,1787770560,LONG,4748.293,4748.6461,0.0074,1,TP,49.97,4,0.572,high,2.3,0.36000000000000004,0.203
88,1787770860,LONG,4747.747,4748.09555,0.0073,1,TP,49.54,8,0.767,high,2.3,0.36000000000000004,0.258
89,1787772060,LONG,4749.552,4749.82714,0.0058,2,TP,65.75,2,0.328,extreme,2.7,0.27999999999999997,0.21
90,1787773260,LONG,4750.792,4751.16081,0.0078,1,TP,57.85,2,0.313,mid,2,0.4,0.145
91,1787773860,SHORT,4750.943,4752.20488,-0.0266,2,SL,51.94,1,0.324,low,1.5,0.44000000000000006,-0.408
92,1787774760,LONG,4753.711,4753.711,0,0,HORIZON,48.67,1,0.346,mid,2,0.4,0.168
93,1787775060,LONG,4753.365,4753.72019,0.0075,1,TP,59.59,3,0.51,mid,2,0.4,0.5
94,1787776260,LONG,4758.663,4758.93789,0.0058,1,TP,60.53,3,0.543,extreme,2.7,0.27999999999999997,0.465
95,1787778060,LONG,4762.476,4762.80129,0.0068,1,TP,49.02,2,0.387,low,1.5,0.44000000000000006,0.133
96,1787778360,LONG,4763.734,4764.10436,0.0078,1,TP,52.84,1,0.494,low,1.5,0.44000000000000006,0.634
97,1787779260,SHORT,4763.886,4765.64925,-0.037,2,SL,57.16,1,0.313,mid,2,0.4,-0.119
98,1787779560,LONG,4763.408,4763.67796,0.0057,2,TP,60.22,7,0.812,extreme,2.7,0.27999999999999997,0.206
99,1787786160,LONG,4761.281,4761.63967,0.0075,4,TP,51.2,1,0.324,mid,2,0.4,0.116
100,1787788260,SHORT,4757.24,4757.24,0,0,HORIZON,54.39,1,0.375,extreme,2.7,0.27999999999999997,-0.583
101,1787789160,SHORT,4758.792,4758.41375,0.0079,2,TP,56.85,1,0.301,low,1.5,0.44000000000000006,-0.428
102,1787790660,LONG,4752.624,4752.97972,0.0075,1,TP,40.8,2,0.367,mid,2,0.4,0.129
103,1787792760,LONG,4759.505,4759.83487,0.0069,1,TP,54.72,1,0.413,high,2.3,0.36000000000000004,0.253
104,1787797260,LONG,4750.461,4750.74676,0.006,4,TP,49.19,1,0.302,extreme,2.7,0.27999999999999997,0.356
105,1787797860,SHORT,4748.965,4748.66149,0.0064,1,TP,56.33,2,0.367,extreme,2.7,0.27999999999999997,-0.44
106,1787798760,LONG,4747.735,4748.09634,0.0076,3,TP,60.64,3,0.411,high,2.3,0.36000000000000004,0.198
107,1787803260,SHORT,4746.629,4746.25636,0.0079,1,TP,38.42,2,0.348,mid,2,0.4,-0.254
108,1787807460,SHORT,4751.57,4752.82621,-0.0264,2,SL,59.33,3,0.453,low,1.5,0.44000000000000006,-0.148
109,1787808360,LONG,4753.897,4754.19684,0.0063,1,TP,58.39,2,0.384,extreme,2.7,0.27999999999999997,0.374
110,1787810460,SHORT,4756.306,4755.9467,0.0076,1,TP,58.05,2,0.408,low,1.5,0.44000000000000006,-0.228
111,1787811960,LONG,4753.927,4752.73394,-0.0251,2,SL,56.73,9,0.756,low,1.5,0.44000000000000006,0.12
112,1787815260,LONG,4762.939,4763.20887,0.0057,1,TP,55.95,2,0.544,extreme,2.7,0.27999999999999997,0.418
113,1787815860,SHORT,4765.179,4764.84925,0.0069,1,TP,32.28,5,0.561,high,2.3,0.36000000000000004,-0.174
114,1787816460,LONG,4765.372,4765.71859,0.0073,1,TP,54.39,1,0.322,mid,2,0.4,0.5
115,1787817660,LONG,4765.808,4764.58023,-0.0258,2,SL,62.65,4,0.574,low,1.5,0.44000000000000006,0.433
116,1787824860,SHORT,4764.428,4764.10322,0.0068,2,TP,40.65,2,0.522,high,2.3,0.36000000000000004,-0.315
117,1787825460,LONG,4763.718,4764.0584,0.0071,2,TP,56.93,7,0.738,mid,2,0.4,0.118
118,1787830260,SHORT,4761.923,4763.18457,-0.0265,2,SL,46.94,2,0.316,low,1.5,0.44000000000000006,-0.164
119,1787836260,LONG,4757.548,4757.93807,0.0082,1,TP,66.09,4,0.598,mid,2,0.4,0.117
120,1787836560,LONG,4757.209,4755.86776,-0.0282,2,SL,61.26,6,0.748,low,1.5,0.44000000000000006,0.142
121,1787837460,LONG,4754.831,4755.22661,0.0083,4,TP,49.86,2,0.347,mid,2,0.4,0.12
122,1787843760,SHORT,4753.37,4752.97552,0.0083,1,TP,39.89,1,0.359,low,1.5,0.44000000000000006,-0.108
123,1787844360,LONG,4750.878,4751.25128,0.0079,1,TP,36.56,12,0.811,mid,2,0.4,0.124
124,1787847060,LONG,4760.081,4760.43926,0.0075,1,TP,39.28,2,0.535,low,1.5,0.44000000000000006,0.242
125,1787847960,LONG,4757.381,4755.6329,-0.0367,4,SL,40.98,8,0.826,mid,2,0.4,0.16
126,1787849760,LONG,4755.223,4753.4818,-0.0366,3,SL,52.75,1,0.427,mid,2,0.4,0.461
127,1787857860,LONG,4758.123,4758.47447,0.0074,1,TP,57.91,1,0.345,mid,2,0.4,0.211
