id,epoch,dir,entry,exit,pnl,hold,reason,chop,topSameDir,blenderProb,volRegime,slMult,tpMult,ns
27,1787629860,SHORT,100.5503,100.6844,-0.1334,2,SL,60.81,1,0.358,low,1.5,0.44000000000000006,-0.498
28,1787632260,LONG,100.0748,99.95125,-0.1235,2,SL,41.46,1,0.323,low,1.5,0.44000000000000006,0.303
29,1787633460,SHORT,100.0398,100.00306,0.0367,1,TP,55.42,2,0.421,low,1.5,0.44000000000000006,-0.337
30,1787637960,LONG,99.573,99.61078,0.0379,3,TP,53.7,2,0.378,mid,2,0.4,0.348
31,1787649360,SHORT,99.204,99.39247,-0.19,2,SL,46.11,3,0.623,mid,2,0.4,-0.257
32,1787650860,LONG,99.2735,99.31163,0.0384,2,TP,54.43,1,0.305,mid,2,0.4,0.478
33,1787652660,LONG,99.5716,99.43332,-0.1389,2,SL,58.79,2,0.424,low,1.5,0.44000000000000006,0.426
34,1787653260,LONG,99.5679,99.60653,0.0388,1,TP,64.47,1,0.424,mid,2,0.4,0.696
35,1787655960,SHORT,100.9265,100.9265,0,0,HORIZON,39.9,3,0.419,mid,2,0.4,-0.118
36,1787658060,LONG,101.2582,101.29778,0.0391,4,TP,53.16,3,0.401,mid,2,0.4,0.182
37,1787658660,LONG,101.4345,101.236,-0.1957,4,SL,55.24,1,0.392,mid,2,0.4,0.237
38,1787659560,LONG,101.2182,101.08469,-0.1319,2,SL,52.42,2,0.345,low,1.5,0.44000000000000006,0.234
39,1787665560,LONG,101.2962,101.32784,0.0312,3,TP,61.89,1,0.394,extreme,2.7,0.27999999999999997,0.561
40,1787668260,SHORT,100.6554,100.6554,0,0,HORIZON,39.13,4,0.489,extreme,2.7,0.27999999999999997,-0.205
41,1787672160,SHORT,99.9912,99.9912,0,0,HORIZON,39.13,4,0.535,mid,2,0.4,-0.169
42,1787672760,SHORT,100.0746,100.03595,0.0386,1,TP,47.04,2,0.391,low,1.5,0.44000000000000006,-0.132
43,1787675760,SHORT,99.5785,99.54303,0.0356,2,TP,51.04,1,0.333,low,1.5,0.44000000000000006,-0.462
44,1787677560,SHORT,99.2785,99.24091,0.0379,1,TP,48.46,2,0.474,low,1.5,0.44000000000000006,-0.388
45,1787678460,SHORT,99.3715,99.5485,-0.1781,2,SL,54.09,2,0.364,mid,2,0.4,-0.17
46,1787682060,LONG,99.1702,99.21007,0.0402,1,TP,44.3,3,0.471,low,1.5,0.44000000000000006,0.101
47,1787685960,SHORT,99.2392,99.20176,0.0377,1,TP,62.01,2,0.305,mid,2,0.4,-0.178
48,1787687160,LONG,99.3005,99.33879,0.0386,2,TP,52.29,3,0.525,mid,2,0.4,0.288
49,1787691360,LONG,99.7409,99.77649,0.0357,1,TP,54.18,3,0.447,mid,2,0.4,0.185
50,1787692860,LONG,100.4904,100.5275,0.0369,2,TP,57.48,4,0.558,low,1.5,0.44000000000000006,0.17
51,1787695860,LONG,99.4112,99.45025,0.0393,2,TP,60.75,2,0.361,low,1.5,0.44000000000000006,0.321
52,1787696760,SHORT,99.5235,99.4855,0.0382,1,TP,59.44,4,0.611,mid,2,0.4,-0.327
53,1787698560,LONG,99.1993,99.23629,0.0373,3,TP,50.99,8,0.763,mid,2,0.4,0.239
54,1787698860,LONG,99.1851,99.06238,-0.1237,2,SL,48.24,8,0.771,low,1.5,0.44000000000000006,0.265
55,1787699160,LONG,99.0254,99.06153,0.0365,2,TP,43.35,9,0.755,low,1.5,0.44000000000000006,0.176
56,1787701260,LONG,98.5797,98.61596,0.0368,1,TP,49.62,1,0.361,mid,2,0.4,0.524
57,1787703960,SHORT,98.5061,98.5061,0,0,HORIZON,33.67,4,0.472,high,2.3,0.36000000000000004,-0.269
58,1787707260,SHORT,98.131,98.37454,-0.2482,2,SL,44.59,2,0.546,high,2.3,0.36000000000000004,-0.306
59,1787718660,SHORT,97.8185,97.78511,0.0341,1,TP,62.28,4,0.495,mid,2,0.4,-0.14
60,1787721660,LONG,98.342,98.37324,0.0318,2,TP,47.67,2,0.339,extreme,2.7,0.27999999999999997,0.179
61,1787722260,LONG,98.2924,98.32438,0.0325,1,TP,52.99,2,0.347,high,2.3,0.36000000000000004,0.156
62,1787724360,SHORT,97.7994,97.77049,0.0296,1,TP,38.58,1,0.31,extreme,2.7,0.27999999999999997,-0.478
63,1787728560,LONG,97.3483,97.38053,0.0331,2,TP,51.85,5,0.604,high,2.3,0.36000000000000004,0.152
64,1787733060,LONG,97.5335,97.56851,0.0359,1,TP,59.45,2,0.31,low,1.5,0.44000000000000006,0.213
65,1787736660,LONG,98.2774,98.30793,0.0311,1,TP,50.92,1,0.377,extreme,2.7,0.27999999999999997,0.498
66,1787747460,LONG,97.67,97.55549,-0.1172,5,SL,64.5,1,0.301,low,1.5,0.44000000000000006,0.295
67,1787747760,LONG,97.5713,97.60653,0.0361,1,TP,61.56,9,0.842,low,1.5,0.44000000000000006,0.138
68,1787750160,SHORT,98.2899,98.25289,0.0377,1,TP,52.68,5,0.716,mid,2,0.4,-0.15
69,1787750760,LONG,98.3746,98.41182,0.0378,2,TP,50.27,1,0.314,high,2.3,0.36000000000000004,0.231
70,1787753460,SHORT,99.1921,99.15464,0.0378,2,TP,45.61,1,0.347,low,1.5,0.44000000000000006,-0.392
71,1787756160,SHORT,98.6463,98.61036,0.0364,2,TP,57.59,1,0.35,high,2.3,0.36000000000000004,-0.319
72,1787759160,LONG,98.9194,98.9194,0,0,HORIZON,45.65,2,0.398,extreme,2.7,0.27999999999999997,0.276
73,1787760060,LONG,98.8133,98.8503,0.0374,1,TP,52.64,1,0.335,extreme,2.7,0.27999999999999997,0.289
74,1787760960,LONG,98.862,98.89913,0.0376,1,TP,53.32,2,0.492,high,2.3,0.36000000000000004,0.271
75,1787763360,SHORT,98.9105,98.87533,0.0356,2,TP,48.16,2,0.471,low,1.5,0.44000000000000006,-0.249
76,1787766060,LONG,98.2702,98.30647,0.0369,1,TP,51.02,1,0.314,mid,2,0.4,0.213
77,1787766660,SHORT,98.5182,98.64906,-0.1328,3,SL,51.62,9,0.755,low,1.5,0.44000000000000006,-0.125
78,1787772360,LONG,97.1761,97.21297,0.0379,1,TP,59.19,8,0.711,high,2.3,0.36000000000000004,0.108
79,1787774460,LONG,98.1301,98.16851,0.0391,1,TP,44.07,2,0.595,low,1.5,0.44000000000000006,0.654
80,1787776260,SHORT,97.5541,97.68625,-0.1355,3,SL,55.01,1,0.376,low,1.5,0.44000000000000006,-0.464
81,1787776560,SHORT,97.6099,97.6099,0,0,HORIZON,60.12,2,0.396,high,2.3,0.36000000000000004,-0.467
82,1787779260,SHORT,97.5105,97.4805,0.0308,1,TP,41,2,0.325,extreme,2.7,0.27999999999999997,-0.251
83,1787784660,SHORT,96.1386,96.10026,0.0399,3,TP,69.21,2,0.475,mid,2,0.4,-0.42
84,1787787360,LONG,96.9133,96.95228,0.0402,1,TP,48.5,1,0.513,low,1.5,0.44000000000000006,0.524
85,1787791560,LONG,97.0099,96.8244,-0.1912,2,SL,56.1,3,0.471,mid,2,0.4,0.193
86,1787794260,LONG,96.8895,96.9259,0.0376,1,TP,66.1,2,0.444,low,1.5,0.44000000000000006,0.526
87,1787795160,SHORT,97.0253,96.98891,0.0375,1,TP,54.54,1,0.395,mid,2,0.4,-0.496
88,1787800860,SHORT,96.4228,96.38768,0.0364,1,TP,57.31,2,0.39,mid,2,0.4,-0.222
89,1787802360,LONG,95.8509,95.88743,0.0381,1,TP,59.34,6,0.714,mid,2,0.4,0.152
90,1787802660,LONG,95.8795,95.91384,0.0358,1,TP,63.64,3,0.414,high,2.3,0.36000000000000004,0.241
91,1787802960,SHORT,95.8558,95.8268,0.0303,1,TP,61.11,2,0.392,extreme,2.7,0.27999999999999997,-0.44
92,1787807760,SHORT,95.7392,95.70037,0.0406,1,TP,60.57,2,0.381,mid,2,0.4,-0.335
93,1787809860,LONG,95.5771,95.61634,0.0411,1,TP,42.84,4,0.516,mid,2,0.4,0.125
94,1787811660,LONG,95.7649,95.79314,0.0295,5,TP,48.36,2,0.348,extreme,2.7,0.27999999999999997,0.223
95,1787811960,LONG,95.839,95.8768,0.0394,4,TP,55.09,1,0.344,mid,2,0.4,0.316
96,1787812860,LONG,95.9714,96.00781,0.0379,1,TP,49.12,2,0.307,mid,2,0.4,0.116
97,1787813460,LONG,95.9808,95.84513,-0.1413,3,SL,55.04,1,0.335,low,1.5,0.44000000000000006,0.577
98,1787814060,LONG,95.8263,95.86358,0.0389,1,TP,58.31,2,0.356,mid,2,0.4,0.16
99,1787815560,SHORT,95.3937,95.35714,0.0383,4,TP,42.74,1,0.331,mid,2,0.4,-0.326
100,1787815860,SHORT,95.4231,95.55495,-0.1382,4,SL,60.08,2,0.37,low,1.5,0.44000000000000006,-0.345
101,1787816760,LONG,95.7039,95.5749,-0.1348,2,SL,41.7,1,0.317,low,1.5,0.44000000000000006,0.191
102,1787819160,SHORT,95.6098,95.57995,0.0312,1,TP,59.07,1,0.306,extreme,2.7,0.27999999999999997,-0.444
103,1787821860,LONG,95.973,96.00767,0.0361,2,TP,35,2,0.471,mid,2,0.4,0.236
104,1787822160,LONG,96.0205,96.0205,0,0,HORIZON,52.9,2,0.436,mid,2,0.4,0.17
105,1787822460,SHORT,95.8907,95.85495,0.0373,1,TP,63.67,1,0.36,mid,2,0.4,-0.36
106,1787824260,LONG,95.7799,95.81326,0.0348,1,TP,61.41,10,0.735,mid,2,0.4,0.185
107,1787824860,LONG,95.701,95.73525,0.0358,2,TP,49.81,3,0.404,high,2.3,0.36000000000000004,0.129
108,1787829060,LONG,95.9778,96.01066,0.0342,1,TP,54.49,1,0.385,high,2.3,0.36000000000000004,0.489
109,1787835960,SHORT,94.5627,94.52645,0.0383,2,TP,39.2,4,0.514,mid,2,0.4,-0.101
110,1787836560,SHORT,94.4325,94.40382,0.0304,5,TP,57.47,1,0.364,extreme,2.7,0.27999999999999997,-0.221
111,1787841660,LONG,94.8228,94.85656,0.0356,1,TP,58.57,3,0.523,high,2.3,0.36000000000000004,0.284
112,1787842860,LONG,95.1686,95.20347,0.0366,1,TP,51.64,1,0.392,high,2.3,0.36000000000000004,0.419
113,1787843760,LONG,95.2587,95.28724,0.03,1,TP,57.7,4,0.505,extreme,2.7,0.27999999999999997,0.208
114,1787845860,LONG,95.7436,95.78084,0.0389,1,TP,47.72,2,0.399,high,2.3,0.36000000000000004,0.462
115,1787846760,SHORT,95.8365,95.79895,0.0392,1,TP,56.25,1,0.306,mid,2,0.4,-0.26
116,1787848560,LONG,96.2238,96.25806,0.0356,1,TP,60.5,4,0.519,low,1.5,0.44000000000000006,0.144
117,1787852760,LONG,94.7813,94.81554,0.0361,1,TP,52.65,2,0.336,high,2.3,0.36000000000000004,0.153
118,1787853060,SHORT,94.7245,94.68762,0.0389,1,TP,55.2,2,0.332,low,1.5,0.44000000000000006,-0.307
119,1787853360,SHORT,94.5728,94.53622,0.0387,1,TP,51.72,1,0.4,low,1.5,0.44000000000000006,-0.382
120,1787856660,LONG,94.6682,94.70336,0.0371,5,TP,63.98,1,0.37,high,2.3,0.36000000000000004,0.603
121,1787858760,SHORT,95.4296,95.39152,0.0399,1,TP,57.92,2,0.324,mid,2,0.4,-0.214
122,1787859060,LONG,95.3875,95.42453,0.0388,1,TP,50.21,3,0.517,mid,2,0.4,0.115
123,1787860560,LONG,94.9003,94.93861,0.0404,2,TP,36.79,3,0.42,low,1.5,0.44000000000000006,0.152
124,1787861460,SHORT,94.9498,94.9498,0,0,HORIZON,57.27,1,0.361,high,2.3,0.36000000000000004,-0.45
